EnsemblID	GeneName	KO_L_G-WT_L_G_log2FC	KO_L_G-WT_L_G_padj	KO_L_M_G-WT_L_M_G_log2FC	KO_L_M_G-WT_L_M_G_padj	KO_L_M-WT_L_M_log2FC	KO_L_M-WT_L_M_padj	KO_L-WT_L_log2FC	KO_L-WT_L_padj
ENSMUSG00000001280.13	Sp1	-0.299222139113986	0.110066152131769	-0.228991374888141	0.408880894585552	-0.266233955572145	0.392033402873512	-0.384087153427949	0.107365405791007
ENSMUSG00000001281.10	Itgb7	-1.42451731325532	3.88470523942377e-06	-1.55200218689486	0.00131873252639094	-1.37078044594025	0.0054325186552873	-1.44348949313377	1.28596578019274e-07
ENSMUSG00000001285.12	Myg1	0.0270223154763482	0.952704990664514	-0.159148871543355	0.800784466594363	-0.228437736771388	0.767944191377084	-0.0345900838115034	0.93139439582989
ENSMUSG00000001288.15	Rarg	-1.03340151307266	1.13898083035041e-10	-1.06524966023814	7.0722532945687e-07	-1.03303842838803	4.3451137497101e-08	-1.08858539959039	3.82959701702225e-10
ENSMUSG00000001289.12	Pfdn5	0.156784611446765	0.660091000821536	-0.0284607370482701	0.973641443737742	2.67822382197677e-06	0.999991195777234	0.0689431032146818	0.878383504798811
ENSMUSG00000001300.16	Efnb2	0.435905918432965	0.36178727714953	0.423796767281309	0.426067425493436	0.508461991723629	0.413868994554474	0.486729781110091	0.268467191662743
ENSMUSG00000001305.5	Rrp15	-0.0436328337938016	0.928452534601005	-0.0600762963924241	0.900809181957687	-0.168547842239144	0.817894390068214	-0.158666180376381	0.749749762235429
ENSMUSG00000001313.12	Rnd2	0.605293975558144	0.138504184222947	0.35332538347072	0.729593254621239	0.475705079539053	0.690443616045517	0.571776749590158	0.0816824592345056
ENSMUSG00000001323.17	Srr	0.184838567549889	0.708935055595674	0.101145965152565	0.871125566160277	0.121180178248916	0.959319584418734	0.701593641629806	0.394397645438268
ENSMUSG00000001333.9	Sync	0.414422041292659	0.535163907560254	0.46674498359513	0.66117061684692	1	1	0.889866388011277	0.181753390671287
ENSMUSG00000001348.15	Acp5	0.586263394916076	0.405760283122967	1	1	1	1	0.557111276214026	0.388543882129693
ENSMUSG00000001349.5	Cnn1	2.03119026242087	0.431641531602038	1.98361654641009	0.0855304671442636	2.1719528647375	0.11903364766757	2.00340061588352	0.476411905663214
ENSMUSG00000001366.14	Fbxo9	0.133649220987979	0.74081440247294	0.131501702330894	0.839364788433542	0.00492430217310094	0.998036354444469	0.0876312850029733	0.862657796169217
ENSMUSG00000001376.17	Vps50	-0.179569769029978	0.578091320422017	-0.262261115903061	0.62295025463214	-0.406770556411414	0.454927886937128	-0.206488401449089	0.488836101344453
ENSMUSG00000001380.7	Hars	0.0383288102002499	0.906951485711724	0.0243207960946403	0.965036069095547	-0.0600554742331265	0.928301052299441	-0.0594890023546229	0.871065907619485
ENSMUSG00000001383.9	Zmat2	-0.103800968946763	0.841159549885303	0.0711116141241502	0.942701868736586	0.025537095157672	0.984736475734982	-0.205885460535129	0.625439239017409
ENSMUSG00000001403.13	Ube2c	-0.133655472781438	0.830359263615747	-0.063499444473525	0.949784314383306	-0.174715578382081	0.848725610364418	-0.236435151714802	0.609778306041042
ENSMUSG00000001415.10	Smg5	-0.0558331655739374	0.877774434509058	-0.117145690740268	0.744315100846779	-0.126255821341622	0.773531386171773	-0.122472190661402	0.68024827782602
ENSMUSG00000001416.13	Cct3	0.0623186834749279	0.904711094882658	-0.0241941977393755	0.971168216761862	0.0103352515833043	0.990616292377585	-0.0245453412219026	0.963278772729542
ENSMUSG00000001418.13	Glmp	0.290825765622492	0.484428466469881	0.0955321243938402	0.914361279636999	0.0278292509626978	0.981056063211239	0.203587541337674	0.612125374005946
ENSMUSG00000001419.17	Mef2d	0.244656102967505	0.320929608849553	0.278248501371001	0.406234805380157	0.0486787802862986	0.955451272930797	0.0318383259118181	0.94146471086127
ENSMUSG00000001420.13	Tmem79	0.110721987157881	0.807147736271904	-0.0233341794874637	0.973641443737742	-0.0437021407452734	0.963338885621499	0.0985425917043939	0.858505113237549
ENSMUSG00000001424.14	Snd1	-0.0153081882613589	0.983952338274271	-0.0787262984231257	0.936414707913822	-0.0457296967570853	0.962857879862141	0.020343677037963	0.966562362567867
ENSMUSG00000001435.15	Col18a1	-0.360632508069814	0.15301684959452	-0.575548860442291	0.0144521738147092	-0.372508011303625	0.360902512684136	-0.331597878100623	0.232424966940448
ENSMUSG00000001436.15	Slc19a1	-0.448318839973256	0.0748609509263277	-0.472403654882837	0.14041539884124	-0.408548951108022	0.462231334107156	-0.402250443654571	0.213740901034918
ENSMUSG00000001440.5	Kpnb1	0.220303175351289	0.382638247403831	0.303761593232713	0.329153496480103	0.19466856848214	0.675036599385843	0.109899398485518	0.737557368195429
ENSMUSG00000001441.13	Npepps	0.00206077557925556	0.996887680726161	0.0311341533984613	0.961222846685632	-0.0226993339237037	0.978296781727602	-0.11089222430446	0.766988131485367
ENSMUSG00000001445.10	Mrpl10	0.366265334034013	0.192092320689517	0.254698776722761	0.54880422879805	0.261735093610419	0.655653566733901	0.30807857581637	0.22361934317388
ENSMUSG00000001467.5	Cyp51	0.338530939927436	0.037898012374101	0.25742507502579	0.378092302922088	0.218995345853235	0.534584799229059	0.268398212194988	0.215161805217603
ENSMUSG00000001472.17	Tcf25	1	1	1	1	0.0585311920368718	0.92220652326789	0.126483791723826	0.604456071174011
ENSMUSG00000001473.7	Tubb6	1.15097189801925	0.000244499034548047	0.795626219171334	0.0480373713001335	0.845568892884196	0.0295634324620687	1.11822516795832	0.000250768018180342
ENSMUSG00000001482.15	Def8	1	1	1	1	0.256686051748147	0.678569028949559	0.276695209535126	0.452351209923312
ENSMUSG00000001504.10	Irx2	0.281066671832213	0.694433579265601	0.145349309899566	0.927391772847872	0.128229158237239	0.944146295477289	0.246458544980109	0.734019031816304
ENSMUSG00000001506.10	Col1a1	3.36833739688457	0.0933156927551071	3.50675855894222	1.00428585628792e-05	3.38985907497228	0.0654621345408264	3.30388714015024	0.0952683715182236
ENSMUSG00000001507.16	Itga3	0.178309288774055	0.71244907989643	-0.267312316679665	0.603781063449161	-0.154203710492899	0.853866296151452	0.240060230375861	0.630664443977257
ENSMUSG00000001510.8	Dlx3	1	1	1	1	2.56699004369038	0.0781029864252251	1	1
ENSMUSG00000001517.14	Foxm1	-0.133486482039388	0.667541100752812	-0.18463266109736	0.661468503133536	-0.270125766906168	0.544541613589701	-0.236311261383819	0.403072076368485
ENSMUSG00000001518.12	Itfg2	0.17761575952003	0.686551842512923	0.0795263610019409	0.900534274438904	0.0694837558769287	0.928301052299441	0.138043817927561	0.74779087119458
ENSMUSG00000001521.12	Tulp3	-0.137766996108108	0.628705603452389	-0.191970383325545	0.650629787888424	-0.160685779998699	0.820320115020696	-0.138918104020891	0.653105988925764
ENSMUSG00000001524.14	Gtf2h4	0.219476732366257	0.385584224926864	0.245784758503873	0.670313539397251	0.308626718468411	0.6241064663739	0.151377736312606	0.563642473235528
ENSMUSG00000001525.10	Tubb5	0.155463699223631	0.695729711717709	0.140230504227835	0.84432905196188	0.0563672866949131	0.949399710622688	0.0581634114249516	0.900537470724436
ENSMUSG00000001542.7	Ell2	0.257469164954679	0.252766028640775	0.178790857738251	0.718715864756165	0.277762184373547	0.616060123659272	0.248233105767915	0.279282273415632
ENSMUSG00000001552.14	Jup	0.582936597552567	0.103075246265768	0.497003531633444	0.18626565029529	0.511119420808375	0.330431204983786	0.52428500211175	0.145507879716105
ENSMUSG00000001555.10	Fkbp10	0.102425140998252	0.815805050071752	0.0483417036500727	0.958205378971179	-0.00683789758316743	0.995808608655632	0.0287636667756702	0.95707854618187
ENSMUSG00000001558.5	Klhl10	-0.169855378753244	0.899090996217075	-0.155062452339053	0.93183561216086	1	1	1	1
ENSMUSG00000001569.10	Nom1	-0.0192941763306737	0.952826442547166	-0.163216638985719	0.628969948554444	-0.190763937852168	0.658243280235462	-0.0698781961302036	0.840899311399114
ENSMUSG00000001576.15	Ergic1	-0.220908244735936	0.570475504806734	-0.334767685189898	0.41577977720277	-0.396749593777022	0.367176749070738	-0.152875984817971	0.650201981602237
ENSMUSG00000001583.13	Tnk1	0.529550990500177	0.174326551754385	0.66404123890535	0.152534781134174	0.630730253083444	0.26042878194567	0.447703484040601	0.237884537206121
ENSMUSG00000001588.12	Acap1	0.360599714368965	0.544509857577502	0.469805455546412	0.694352203959474	0.47373838008411	0.774027872229371	0.251407489349769	0.633726831368571
ENSMUSG00000001604.14	Tcea3	-0.549387073364693	0.0634811504793821	-0.601462687136176	0.00886774196651492	-0.489798616216094	0.380171270890412	-0.607940931665722	0.122361188453439
ENSMUSG00000001627.12	Ifrd1	0.47687194554842	0.0334056863035937	0.34408177832774	0.152159119043092	0.227935428386591	0.524578580727651	0.43655084967017	0.0340455598034655
ENSMUSG00000001630.13	Stk38l	0.315515161164904	0.129273420282917	0.34285771206415	0.276484249555982	0.417167688464628	0.235464003641915	0.260533392790986	0.281558323252875
ENSMUSG00000001632.16	Brpf1	-0.054677881074787	0.849668686213328	-0.0520931045868938	0.91847132480246	-0.15382044047013	0.758687992296189	-0.164082719089373	0.519783707452126
ENSMUSG00000001642.18	Akr1b3	0.439702241386308	0.0419628465887527	0.421494419287131	0.246465511472459	0.426588032928485	0.317139556125312	0.35742342605424	0.166791577757295
ENSMUSG00000001665.11	Gstt3	1	1	1	1	1	1	1.00325404922277	0.201240091493537
ENSMUSG00000001666.8	Ddt	0.132834442836071	0.866940382849225	1	1	0.105738518852955	0.960455548147987	0.237997282643149	0.639125837737121
ENSMUSG00000001672.14	Marveld3	0.771859395799057	0.316457855890666	0.76448554241769	0.548735554124181	1	1	0.880330180949905	0.321312506448662
ENSMUSG00000001674.11	Ddx18	-0.195319802537662	0.467801218432427	-0.0449914660242508	0.933357056214364	-0.150254743097815	0.776838715306445	-0.314747611325487	0.251871707265671
ENSMUSG00000001687.15	Ubl3	0.00868875862961521	0.986446157166129	-0.0475057001532364	0.930361521110314	0.00610817637008289	0.994887109016341	0.0306033952598735	0.94797886862538
ENSMUSG00000001700.10	Gramd3	0.827890379962576	0.0683673094056436	0.915466089915863	0.062431244467658	1.05236748972958	0.380622596887236	1.32499652250369	0.0177861572720466
ENSMUSG00000001707.8	Eef1e1	0.0266071608519196	0.945471458375415	-0.235520297687968	0.529489131361131	-0.172818960117074	0.800242486106089	0.0285464022058631	0.947902769050075
ENSMUSG00000001729.14	Akt1	0.75926587092563	0.0416958620534387	0.685172823254925	0.101448476088943	0.73265163407588	0.14384050481812	0.708504600046815	0.0228281579464816
ENSMUSG00000001739.14	Cldn15	-0.917726658223798	0.256782744655213	-1.20794026127999	0.164706865949273	1	1	1	1
ENSMUSG00000001750.16	Tcirg1	0.434086551405224	0.316902051638399	0.334610624112866	0.746949811991676	0.276099784028681	0.835505148207496	0.34947089975069	0.371287842787909
ENSMUSG00000001755.12	Coasy	0.542366555912278	0.176313827898848	0.123830827763921	0.886965627755653	0.0767142204870981	0.944150274037444	0.467059822594258	0.18553018764738
ENSMUSG00000001761.7	Smo	-0.193212526107011	0.496223251840099	-0.388808451100482	0.453602657451083	-0.0600261723632959	0.961879380083744	-0.130039433592356	0.717185954663727
ENSMUSG00000001763.14	Tspan33	0.375307650206637	0.559936128717	0.61969455961101	0.461761157749989	0.975640625567811	0.53261993802386	0.614176395879706	0.486909315855913
ENSMUSG00000001767.5	Crnkl1	-0.297819472379896	0.457332656549452	-0.134564687590862	0.866659063467036	-0.218160451861191	0.804142327940405	-0.405928767580258	0.266723151676872
ENSMUSG00000001768.16	Rin2	-0.280781627140373	0.589904997138119	0.186015411655154	0.747427502114533	0.618128363912283	0.555378778272961	0.231722512624644	0.737017577418248
ENSMUSG00000001774.8	Chordc1	-0.30349961029008	0.390763838156722	-0.223039083960495	0.59410214521496	-0.306146305469113	0.5166195474977	-0.422455536172654	0.259531361018433
ENSMUSG00000001783.3	Rtcb	0.0550341292031362	0.906805402306006	-0.0333598267449842	0.962479651388713	-0.119551984168212	0.852940599968053	-0.0398099113648713	0.93387528498997
ENSMUSG00000001785.13	Pwp1	-0.217207605524585	0.584563609863684	-0.092472177485447	0.864724308155348	-0.0707945511369926	0.928301052299441	-0.309764020842742	0.383751438704962
ENSMUSG00000001786.14	Fbxo7	-0.241024859625855	0.540541657245487	-0.319258246357219	0.400833313584909	-0.25515813447458	0.697821231234865	-0.119363961875938	0.831552174352722
ENSMUSG00000001794.13	Capns1	-0.0271537740831818	0.924711310789693	-0.254295956669329	0.598750394062425	-0.138282096760706	0.813870668699649	-0.0860585902690369	0.740779628384157
ENSMUSG00000001802.16	Lrp3	0.252680241572129	0.824732255230484	0.488894233721372	0.727786268604945	0.452094459062407	0.84819797966249	0.0704093067330324	0.951952028898888
ENSMUSG00000001827.12	Folr1	0.83320477609289	0.00404077476730692	0.52387429438362	0.293104491669573	0.568468775663669	0.345108578613128	0.834866913127946	0.00119149025645211
ENSMUSG00000001829.17	Clpb	-0.238452191699508	0.507094441325857	-0.348901038379734	0.477773350001455	-0.291552607672136	0.581320333276103	-0.144073929867987	0.617423684307593
ENSMUSG00000001833.17	Septin7	0.129309265425631	0.68612818194937	0.282391191494212	0.401183335529432	0.286593673219797	0.364691431942082	0.0237337545519656	0.963915510245535
ENSMUSG00000001844.10	Zdhhc4	0.0662441515841682	0.89457211542822	0.147003584223987	0.83673638261964	0.0628601132974581	0.961879380083744	-0.0732749801281704	0.879723342170461
ENSMUSG00000001847.14	Rac1	0.168383889868727	0.380224333459793	0.15855624525048	0.633113696781448	0.235867963186309	0.565910116562318	0.0910405057285783	0.738526620099291
ENSMUSG00000001855.15	Nup214	-0.365561345290161	0.109082862676795	-0.353803133551133	0.187560128125837	-0.363741324690612	0.229651350728955	-0.454599599638691	0.0458353960981907
ENSMUSG00000001864.13	Aif1l	1.77620858101267	0.000169130694780086	1.5476797184637	0.00635647244490567	1.72943716689126	0.00655033305583876	1.91313280465858	6.38278018620155e-05
ENSMUSG00000001870.16	Ltbp1	0.454470842353442	0.360701227842678	0.609622450912098	0.347730289375326	0.812055268071551	0.422046361073058	1.27923724870137	0.0185432732034221
ENSMUSG00000001891.16	Ugp2	0.642146707100885	0.000236069584718728	0.540470043325715	0.110981408227869	0.81419193277778	0.241895227242375	0.682479360137735	0.000603649504213847
ENSMUSG00000001901.15	Kcnh6	0.140127292786106	0.851183404814588	0.151562083944436	0.875158831072711	0.384912684859096	0.875108485702435	1	1
ENSMUSG00000001909.16	Trmt1	-0.0776890231539679	0.851183404814588	-0.181324420002681	0.724058035875062	-0.244998616101721	0.608132101765618	-0.16250066659917	0.59184962912112
ENSMUSG00000001910.5	Nacc1	-0.262869817188836	0.446907737784604	-0.212095785983536	0.584232198252173	-0.276120162848375	0.482124631201155	-0.359493542426071	0.213236363073488
ENSMUSG00000001911.16	Nfix	-1.25508105371476	0.106551360439761	-0.884018372224613	0.336181092717348	1	1	1	1
ENSMUSG00000001918.17	Slc1a5	-0.186509836187375	0.559936128717	-0.197158908202922	0.689748177124681	-0.152956081019358	0.822460915322311	-0.24731326941081	0.345783391256407
ENSMUSG00000001924.15	Uba1	-0.353796034078347	0.240475725709954	-0.380441335847389	0.220653887593763	-0.422809378591103	0.133149755591754	-0.446324010496207	0.18553018764738
ENSMUSG00000001930.17	Vwf	0.555937515975534	0.334998707142185	0.941692825929661	0.164650458131373	0.864511440750881	0.600521462084347	0.973947642898827	0.0313585711692407
ENSMUSG00000001942.8	Siae	-0.331271577371122	0.518051058581974	-0.48855367601468	0.518231569897964	-0.580656287863286	0.50543991157711	-0.163362993513079	0.748992331206719
ENSMUSG00000001943.8	Vsig2	-0.803152164360852	0.23482115182317	-1.070342042259	0.248733403635308	-1.0945763495774	0.408739061274606	-0.966987910830369	0.156703269497786
ENSMUSG00000001946.14	Esam	-0.797451437924929	0.221113819474815	-0.843008225903425	0.222301891952783	-0.826264578935682	0.408171287022528	-0.68431865914371	0.259789914724607
ENSMUSG00000001948.10	Spa17	-0.350948046999497	0.63273711580036	1	1	1	1	-0.536671384078646	0.427458637709251
ENSMUSG00000001962.8	Fam50a	-0.267906034489419	0.580610380628918	-0.143413885660936	0.850061616304109	-0.288415906348459	0.708117685491645	-0.381986694301065	0.408405548924812
ENSMUSG00000001964.14	Emd	0.00225622922287468	0.996804717655096	-0.0409940330093383	0.946297782096292	-0.0908079949544956	0.897108612804323	-0.0814551640589753	0.835215691536226
ENSMUSG00000001983.7	Taco1	0.494360932227887	0.11763676389523	0.490829891996838	0.335228576422602	0.324212657668974	0.678935156693283	0.39146251683213	0.2106292328612
ENSMUSG00000001985.9	Grik3	-0.607725602300572	0.222011033209228	-0.586156056302487	0.323033750960856	-0.991751097705787	0.100002993431093	-0.843385955877771	0.058121354489438
ENSMUSG00000001986.16	Gria3	0.0633330942326383	0.946909996807831	0.316723483396972	0.717266396520227	0.885885702730711	0.463882841246381	0.47675307804446	0.501708884203392
ENSMUSG00000001995.9	Sipa1l2	0.350202829063687	0.368546594454213	0.44680071066801	0.369742287389794	0.511578697994236	0.379940390739063	0.303948292465938	0.327199681840807
ENSMUSG00000001998.15	Ap4e1	-0.133008788467588	0.679527781603465	-0.0714623429550576	0.913579042696727	-0.0107589617095238	0.99199166214376	-0.167493215792187	0.598360820232333
ENSMUSG00000001999.15	Blvra	0.264441362321679	0.681996762105595	0.016401154425017	0.988288479597501	0.068031898954698	0.978740354591824	0.50507244973011	0.36007204605606
ENSMUSG00000002006.12	Pdzd4	-0.497166025921571	0.0917159197033609	-0.584818063324517	0.0102595210682589	-0.501359268967118	0.23429413318067	-0.544188616201878	0.126163068868461
ENSMUSG00000002010.17	Idh3g	-0.212986619628878	0.268274292319998	-0.164651679887296	0.647237365768692	-0.221095261289147	0.603136749157819	-0.307139476747724	0.172046717089249
ENSMUSG00000002012.13	Pnck	-0.0869595088570796	0.946133164086609	1	1	-0.636283957198819	0.738687230018641	-0.145380650699647	0.907412342926023
ENSMUSG00000002014.12	Ssr4	0.114208308980164	0.775620065774381	-0.0250466089400085	0.968126515187937	-0.0378940049064808	0.960500067324061	0.0463001232877848	0.928290837044657
ENSMUSG00000002015.5	Bcap31	-0.271570501425166	0.515678728560873	-0.340963298984249	0.512308261512001	-0.269772395837213	0.630327159837241	-0.352168943252294	0.427458637709251
